"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
3294, 8.444043778487398e-02, 5.303339436862526e-04, 1.136857524339643e+00, 7.366500703977628e+01, 9.522804219651632e-02, 2.455077255364117e+05, 9.724843367856604e+04, 2.979935883814189e+02, 1.872419916186489e-01, 1.872785834142217e-01, 1.836406951101546e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3295, 8.444043778487398e-02, 4.815525966134725e-04, 1.136301235796308e+00, 7.087000009423940e+01, 8.709785745749274e-02, 2.453311532932507e+05, 9.724844142166500e+04, 2.981394980996948e+02, 1.801816995783738e-01, 1.872814419627324e-01, 1.837099531133885e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3296, 8.444043778487398e-02, 4.367716644632372e-04, 1.135694350535331e+00, 6.745583862724682e+01, 7.796807074952186e-02, 2.451244228889805e+05, 9.724844505958335e+04, 2.982988271833864e+02, 1.715472468502145e-01, 1.872827849865158e-01, 1.837855619932770e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3297, 8.444043778487398e-02, 3.956191373855813e-04, 1.135069578397927e+00, 6.354632523274478e+01, 6.838904288534517e-02, 2.448999183276552e+05, 9.724844440691736e+04, 2.984630166971863e+02, 1.616494016024403e-01, 1.872825440393977e-01, 1.838634568414215e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3298, 8.444043778487398e-02, 3.577531478782195e-04, 1.134456143272649e+00, 5.929036219916797e+01, 5.888361845151686e-02, 2.446704570435103e+05, 9.724844083128411e+04, 2.986243937966796e+02, 1.508638270772381e-01, 1.872812240096326e-01, 1.839399971335238e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3299, 8.444043778487398e-02, 3.228591307813992e-04, 1.133876407490415e+00, 5.483449736159395e+01, 4.986301635707098e-02, 2.444469951405450e+05, 9.724843609307002e+04, 2.987770618822550e+02, 1.395615731202579e-01, 1.872794747855946e-01, 1.840123882836025e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3300, 8.444043778487398e-02, 2.906472100822376e-04, 1.133344972607936e+00, 5.030542832669498e+01, 4.159624430251623e-02, 2.442375251617978e+05, 9.724843150116723e+04, 2.989171468168313e+02, 1.280644586023970e-01, 1.872777795758411e-01, 1.840787970200641e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3301, 8.444043778487398e-02, 2.608497908198555e-04, 1.132869467222832e+00, 4.580232046618789e+01, 3.422109146419818e-02, 2.440469719165138e+05, 9.724842769820927e+04, 2.990426012218410e+02, 1.166251873025856e-01, 1.872763756237719e-01, 1.841382571583419e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3302, 8.444043778487401e-02, 2.332193360865379e-04, 1.132452119398529e+00, 4.139612591702786e+01, 2.777522374271780e-02, 2.438776680132979e+05, 9.724842482723578e+04, 2.991527999450237e+02, 1.054252323781164e-01, 1.872753157358593e-01, 1.841904767361983e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3303, 8.444043778487398e-02, 2.075263106576586e-04, 1.132091452603048e+00, 3.713278011361604e+01, 2.223033723797034e-02, 2.437300377112329e+05, 9.724842277576515e+04, 2.992480990791440e+02, 9.458265197581069e-02, 1.872745583868531e-01, 1.842356283429129e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3304, 8.444043778487398e-02, 1.835572741675057e-04, 1.131783751297929e+00, 3.303791358156404e+01, 1.752066599781195e-02, 2.436032585823878e+05, 9.724842134933360e+04, 2.993294521303739e+02, 8.416386067012810e-02, 1.872740317858352e-01, 1.842741669272718e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3305, 8.444043778487398e-02, 1.611131079903464e-04, 1.131524174392658e+00, 2.912165489614539e+01, 1.356342171437132e-02, 2.434957980903745e+05, 9.724842036751770e+04, 2.993981166753554e+02, 7.419572518975583e-02, 1.872736693252240e-01, 1.843066907454590e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3306, 8.444043778487398e-02, 1.400073610968885e-04, 1.131307525261991e+00, 2.538283361742534e+01, 1.027210543058257e-02, 2.434058030082771e+05, 9.724841966308780e+04, 2.994554502352311e+02, 6.467620165607503e-02, 1.872734092682305e-01, 1.843338447218193e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3307, 8.444043778487398e-02, 1.200647011445800e-04, 1.131128744592281e+00, 2.181235160185726e+01, 7.563934001714680e-03, 2.433313595129470e+05, 9.724841920983263e+04, 2.995027793012018e+02, 5.558290014321904e-02, 1.872732419383419e-01, 1.843562585243981e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3308, 8.444043778487398e-02, 1.011194579345097e-04, 1.130983191975009e+00, 1.839573332466621e+01, 5.365523371609822e-03, 2.432706520764607e+05, 9.724841855604966e+04, 2.995413219923645e+02, 4.687958480303876e-02, 1.872730005788603e-01, 1.843745100577533e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3309, 8.444043778487398e-02, 8.301424713486788e-05, 1.130866820419508e+00, 1.511497055443688e+01, 3.608017890240635e-03, 2.432220596468714e+05, 9.724841903940924e+04, 2.995721477030380e+02, 3.852088835197711e-02, 1.872731790225091e-01, 1.843891064644357e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3310, 8.444043778487398e-02, 6.559866283782975e-05, 1.130776130632110e+00, 1.194980039083265e+01, 2.254684836400351e-03, 2.431841761059781e+05, 9.724841385435472e+04, 2.995961578239701e+02, 3.045559308430305e-02, 1.872712648367328e-01, 1.844004750874962e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3311, 8.444043778487398e-02, 4.872802808848584e-05, 1.130708622255879e+00, 8.878558750471395e+00, 1.180085896999475e-03, 2.431559276144492e+05, 9.724842778836981e+04, 2.996140879878571e+02, 2.262881502760866e-02, 1.872764089086715e-01, 1.844089646046411e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3312, 8.444043778487398e-02, 3.226219300605811e-05, 1.130660816129066e+00, 5.878686522078588e+00, 6.541828576514463e-04, 2.431361309705464e+05, 9.724833933377113e+04, 2.996264836125938e+02, 1.498335327642451e-02, 1.872437537969981e-01, 1.844148335012329e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3313, 8.444043778487398e-02, 1.606437051299888e-05, 1.130636192951303e+00, 2.927074811858940e+00, -8.316896125505900e-04, 2.431252808453352e+05, 9.724859677234919e+04, 2.996338021236336e+02, 7.460478938632952e-03, 1.873387933499590e-01, 1.844182985058575e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3314, 8.444043778487398e-02, 0.000000000000000e+00, 1.130617761658948e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.431194093848808e+05, 9.724776375395231e+04, 2.996361200790207e+02, 0.000000000000000e+00, 1.870312648643530e-01, 1.844193959508507e-05, 1.097196917252677e-03, 0.000000000000000e+00, -3.713241183223434e+00, 1.596768402005232e+00
3315, 9.258755091203948e-02, 3.000000000000000e-02, 1.138305389173545e+00, 7.873026485561873e+01, 1.131114547446744e-01, 2.458476590392717e+05, 9.724999429259187e+04, 2.976193321751787e+02, 1.999880079981812e-01, 1.878547210718983e-01, 1.834629740435096e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3316, 9.258755091203948e-02, 2.738738867686241e-02, 1.138304365728452e+00, 7.873198394708108e+01, 1.130574917493335e-01, 2.458474730045459e+05, 9.724987134110050e+04, 2.976192234882502e+02, 1.999925909012111e-01, 1.878093306146331e-01, 1.834629224161642e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3317, 9.258755091203948e-02, 2.500229334911769e-02, 1.138303403136201e+00, 7.873357780007838e+01, 1.129466112999840e-01, 2.458472976167167e+05, 9.724975617270090e+04, 2.976191227096841e+02, 1.999968421312648e-01, 1.877668134701724e-01, 1.834628745453595e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3318, 9.258755091203948e-02, 2.282490024977987e-02, 1.138302522336115e+00, 7.873503988803189e+01, 1.127880957953851e-01, 2.458471374979092e+05, 9.724965083670567e+04, 2.976190306363860e+02, 2.000007411954549e-01, 1.877279261908329e-01, 1.834628308096354e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3319, 9.258755091203945e-02, 2.083712106220791e-02, 1.138301721919513e+00, 7.873637146496155e+01, 1.125943979610939e-01, 2.458469921615091e+05, 9.724955510214494e+04, 2.976189469298558e+02, 2.000042916844455e-01, 1.876925835086160e-01, 1.834627910482029e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3320, 9.258755091203945e-02, 1.902244265454330e-02, 1.138300996239442e+00, 7.873757908170619e+01, 1.123767605555338e-01, 2.458468604172422e+05, 9.724946830600141e+04, 2.976188710375007e+02, 2.000075114560377e-01, 1.876605406549697e-01, 1.834627549985763e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3321, 9.258755091203948e-02, 1.736578989972266e-02, 1.138300339015636e+00, 7.873867305223149e+01, 1.121443140088301e-01, 2.458467411186100e+05, 9.724938969809614e+04, 2.976188023055587e+02, 2.000104280647147e-01, 1.876315206835587e-01, 1.834627223502136e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3322, 9.258755091203948e-02, 1.585340044146657e-02, 1.138299744127391e+00, 7.873966345696584e+01, 1.119042519735801e-01, 2.458466331474055e+05, 9.724931854622696e+04, 2.976187400935601e+02, 2.000130684322870e-01, 1.876052532845917e-01, 1.834626927988864e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3323, 9.258755091203948e-02, 1.447271036588475e-02, 1.138299205813638e+00, 7.874055983836460e+01, 1.116621346433768e-01, 2.458465354551869e+05, 9.724925416136566e+04, 2.976186837991278e+02, 2.000154580321777e-01, 1.875814840869791e-01, 1.834626660584603e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3324, 9.258755091203948e-02, 1.321224982893393e-02, 1.138298718737129e+00, 7.874137103777197e+01, 1.114221874609808e-01, 2.458464470708497e+05, 9.724919590525432e+04, 2.976186328644453e+02, 2.000176204626565e-01, 1.875599774626776e-01, 1.834626418639675e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3325, 9.258755091203948e-02, 1.206154777267203e-02, 1.138298277996755e+00, 7.874210517892665e+01, 1.111875586530010e-01, 2.458463671031347e+05, 9.724914319187048e+04, 2.976185867775188e+02, 2.000195774032903e-01, 1.875405170676052e-01, 1.834626199722065e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3326, 9.258755091203948e-02, 1.101104493875501e-02, 1.138297879118318e+00, 7.874276967955466e+01, 1.109605341308243e-01, 2.458462947387725e+05, 9.724909548635010e+04, 2.976185450712971e+02, 2.000213486470917e-01, 1.875229054440291e-01, 1.834626001613237e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3327, 9.258755091203948e-02, 1.005201445655121e-02, 1.138297518034596e+00, 7.874337128452090e+01, 1.107427145384024e-01, 2.458462292389686e+05, 9.724905230264089e+04, 2.976185073217006e+02, 2.000229521895369e-01, 1.875069631542261e-01, 1.834625822298771e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3328, 9.258755091203948e-02, 9.176489346172744e-03, 1.138297191059503e+00, 7.874391610839358e+01, 1.105351600428577e-01, 2.458461699348347e+05, 9.724901320046897e+04, 2.976184731450948e+02, 2.000244043425998e-01, 1.874925276606507e-01, 1.834625659956370e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3329, 9.258755091203950e-02, 8.377196334167730e-03, 1.138296894859237e+00, 7.874440968303351e+01, 1.103385081146051e-01, 2.458461162223464e+05, 9.724897778197480e+04, 2.976184421955405e+02, 2.000257198620554e-01, 1.874794520840311e-01, 1.834625512942788e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3330, 9.258755091203948e-02, 7.647495432058904e-03, 1.138296626422169e+00, 7.874485700730268e+01, 1.101530688771864e-01, 2.458460675571849e+05, 9.724894568824345e+04, 2.976184141620465e+02, 2.000269120803018e-01, 1.874676039224094e-01, 1.834625379780788e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3331, 9.258755091203945e-02, 6.981324775787548e-03, 1.138296383028403e+00, 7.874526259750697e+01, 1.099789019499918e-01, 2.458460234497349e+05, 9.724891659587716e+04, 2.976183887660401e+02, 2.000279930409649e-01, 1.874568637858418e-01, 1.834625259147120e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3332, 9.258755091203948e-02, 6.373150267826110e-03, 1.138296162219312e+00, 7.874563053725031e+01, 1.098158780902862e-01, 2.458459834603834e+05, 9.724889021370487e+04, 2.976183657592631e+02, 2.000289736318140e-01, 1.874471241816242e-01, 1.834625149862538e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3333, 9.258755091203948e-02, 5.817919603619945e-03, 1.138295961766691e+00, 7.874596452435863e+01, 1.096637283970229e-01, 2.458459471951021e+05, 9.724886627968620e+04, 2.976183449223605e+02, 2.000298637100217e-01, 1.874382883713434e-01, 1.834625050885081e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3334, 9.258755091203945e-02, 5.311020300440969e-03, 1.138295779640550e+00, 7.874626792126071e+01, 1.095220834278037e-01, 2.458459143018121e+05, 9.724884455803162e+04, 2.976183260644895e+02, 2.000306722360664e-01, 1.874302693077012e-01, 1.834624961308226e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3335, 9.258755091203950e-02, 4.848241379985000e-03, 1.138295613974289e+00, 7.874654382621428e+01, 1.093905041499841e-01, 2.458458844687852e+05, 9.724882483655801e+04, 2.976183090243319e+02, 2.000314074605445e-01, 1.874229886582747e-01, 1.834624880365698e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3336, 9.258755091203945e-02, 4.425738386397661e-03, 1.138295463026471e+00, 7.874679514116966e+01, 1.092685061506307e-01, 2.458458574234563e+05, 9.724880692429897e+04, 2.976182936727749e+02, 2.000320771024544e-01, 1.874163759232916e-01, 1.834624807444197e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3337, 9.258755091203945e-02, 4.040001449122240e-03, 1.138295325138708e+00, 7.874702460556246e+01, 1.091555785127051e-01, 2.458458329293676e+05, 9.724879064930651e+04, 2.976182799171951e+02, 2.000326884410595e-01, 1.874103676240698e-01, 1.834624742103753e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3338, 9.258755091203948e-02, 3.687826125256946e-03, 1.138295198691761e+00, 7.874723486411330e+01, 1.090511984439356e-01, 2.458458107860826e+05, 9.724877585669824e+04, 2.976182677069598e+02, 2.000332484940255e-01, 1.874049065821084e-01, 1.834624684103855e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3339, 9.258755091203948e-02, 3.366286779199667e-03, 1.138295082063056e+00, 7.874742853710029e+01, 1.089548424260594e-01, 2.458457908297251e+05, 9.724876240688765e+04, 2.976182570391198e+02, 2.000337642015148e-01, 1.873999412657383e-01, 1.834624633430497e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3340, 9.258755091203945e-02, 3.072712278436108e-03, 1.138294973591080e+00, 7.874760828730447e+01, 1.088659947304250e-01, 2.458457729336857e+05, 9.724875017398011e+04, 2.976182479628093e+02, 2.000342426010450e-01, 1.873954251979732e-01, 1.834624590317069e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3341, 9.258755091203948e-02, 2.804663803568368e-03, 1.138294871552801e+00, 7.874777686097292e+01, 1.087841536439419e-01, 2.458457570079430e+05, 9.724873904434583e+04, 2.976182405807814e+02, 2.000346909350138e-01, 1.873913164296814e-01, 1.834624555251661e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3342, 9.258755091203948e-02, 2.559914588244506e-03, 1.138294774161346e+00, 7.874793702136252e+01, 1.087088348307868e-01, 2.458457429916905e+05, 9.724872891550750e+04, 2.976182350466129e+02, 2.000351164832450e-01, 1.873875771289357e-01, 1.834624528963779e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3343, 9.258755091203945e-02, 2.336431420682155e-03, 1.138294679592558e+00, 7.874809142463911e+01, 1.086395727507880e-01, 2.458457308423707e+05, 9.724871969521370e+04, 2.976182315549226e+02, 2.000355262463707e-01, 1.873841732389394e-01, 1.834624512377883e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3344, 9.258755091203948e-02, 2.132357753113236e-03, 1.138294586011011e+00, 7.874824310654586e+01, 1.085759289839945e-01, 2.458457205639135e+05, 9.724871129929155e+04, 2.976182303280005e+02, 2.000359281820118e-01, 1.873810736852749e-01, 1.834624506549875e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3345, 9.258755091203948e-02, 1.945998278834428e-03, 1.138294491393122e+00, 7.874839677678267e+01, 1.085175089661694e-01, 2.458457122881993e+05, 9.724870364824333e+04, 2.976182316516391e+02, 2.000363345118484e-01, 1.873782491194784e-01, 1.834624512837297e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3346, 9.258755091203948e-02, 1.775804848739888e-03, 1.138294393260116e+00, 7.874855459770420e+01, 1.084639224739051e-01, 2.458457059961359e+05, 9.724869667223647e+04, 2.976182359602246e+02, 2.000367510169000e-01, 1.873756737611997e-01, 1.834624533303532e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3347, 9.258755091203948e-02, 1.620363610340277e-03, 1.138294292503789e+00, 7.874869672232099e+01, 1.084146131690028e-01, 2.458457002205112e+05, 9.724869033447708e+04, 2.976182429079856e+02, 2.000371272395300e-01, 1.873733340271017e-01, 1.834624566306126e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3348, 9.258755091203948e-02, 1.478383262427698e-03, 1.138294211148052e+00, 7.874878880855337e+01, 1.083689230873075e-01, 2.458456925041669e+05, 9.724868462354454e+04, 2.976182467016028e+02, 2.000373740185174e-01, 1.873712257009917e-01, 1.834624584326206e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3349, 9.258755091203950e-02, 1.348684327814210e-03, 1.138294193780995e+00, 7.874897697101862e+01, 1.083274087699950e-01, 2.458456924406524e+05, 9.724867937615185e+04, 2.976182351833581e+02, 2.000378587649688e-01, 1.873692885016046e-01, 1.834624529613333e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3350, 9.258755091203948e-02, 1.230189355029061e-03, 1.138294069693241e+00, 7.874997981957264e+01, 1.082937526632511e-01, 2.458457484551696e+05, 9.724867391282662e+04, 2.976182509074567e+02, 2.000404225971679e-01, 1.873672715856032e-01, 1.834624604304453e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3351, 9.258755091203948e-02, 1.121913967576908e-03, 1.138292441723112e+00, 7.875254338189987e+01, 1.082697672831871e-01, 2.458459122859890e+05, 9.724866694502805e+04, 2.976186552328015e+02, 2.000470846718613e-01, 1.873646992576072e-01, 1.834626524891647e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3352, 9.258755091203950e-02, 1.022958686400321e-03, 1.138284427901950e+00, 7.875277310712788e+01, 1.082292121572489e-01, 2.458459235948144e+05, 9.724865744088884e+04, 2.976207214596980e+02, 2.000483820450117e-01, 1.873611905793503e-01, 1.834636339663266e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3353, 9.258755091203948e-02, 9.325014576130311e-04, 1.138258706091357e+00, 7.872980525369715e+01, 1.080656618213938e-01, 2.458443680625167e+05, 9.724864614801916e+04, 2.976274123848431e+02, 1.999923097092542e-01, 1.873570215488431e-01, 1.834668121958438e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3354, 9.258755091203950e-02, 8.497908234294624e-04, 1.138195919099554e+00, 7.862729758168729e+01, 1.075415985330739e-01, 2.458374069190040e+05, 9.724863599618152e+04, 2.976437995151070e+02, 1.997374339805612e-01, 1.873532737573545e-01, 1.834745960343345e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3355, 9.258755091203948e-02, 7.741396795590992e-04, 1.138070777779227e+00, 7.833941789383103e+01, 1.062896938261206e-01, 2.458178385952578e+05, 9.724863033749434e+04, 2.976765108596816e+02, 1.990170751367292e-01, 1.873511847188586e-01, 1.834901332041802e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3356, 9.258755091203948e-02, 7.049195672064232e-04, 1.137858299582569e+00, 7.771643241721650e+01, 1.038924826366684e-01, 2.457756220863602e+05, 9.724863076425824e+04, 2.977320988489064e+02, 1.974528414340041e-01, 1.873513422688681e-01, 1.835165343761303e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3357, 9.258755091203945e-02, 6.415554522581441e-04, 1.137541854690685e+00, 7.659622625899551e+01, 1.000097132467199e-01, 2.457003940704936e+05, 9.724863657165442e+04, 2.978149406645138e+02, 1.946338048137758e-01, 1.873534862068179e-01, 1.835558751431521e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3358, 9.258755091203948e-02, 5.835209482867419e-04, 1.137119296607990e+00, 7.485039178906305e+01, 9.449388308781673e-02, 2.455851149614529e+05, 9.724864540316761e+04, 2.979256369444084e+02, 1.902328923537882e-01, 1.873567465692375e-01, 1.836084354279960e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3359, 9.258755091203948e-02, 5.303339436862543e-04, 1.136604398671980e+00, 7.242226306871680e+01, 8.744920053255240e-02, 2.454289427309635e+05, 9.724865406983058e+04, 2.980606280521826e+02, 1.841034489300222e-01, 1.873599460732903e-01, 1.836725184334585e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3360, 9.258755091203948e-02, 4.815525966134738e-04, 1.136023302538191e+00, 6.933954693948155e+01, 7.921501406097591e-02, 2.452377939131948e+05, 9.724865974455384e+04, 2.982131087687037e+02, 1.763119841892482e-01, 1.873620410318851e-01, 1.837448871550552e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3361, 9.258755091203948e-02, 4.367716644632386e-04, 1.135408009689444e+00, 6.570018420314875e+01, 7.028058652942167e-02, 2.450225200041978e+05, 9.724866121764165e+04, 2.983747189769592e+02, 1.671032995543990e-01, 1.873625848571684e-01, 1.838215691939264e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3362, 9.258755091203948e-02, 3.956191373855825e-04, 1.134789766171371e+00, 6.164301763511502e+01, 6.116711235918491e-02, 2.447959074390951e+05, 9.724865912777923e+04, 2.985372697517231e+02, 1.568269045618051e-01, 1.873618133349213e-01, 1.838986771641237e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3363, 9.258755091203948e-02, 3.577531478782205e-04, 1.134194407793119e+00, 5.731737888841441e+01, 5.232557650671670e-02, 2.445699276173674e+05, 9.724865507817993e+04, 2.986939647206762e+02, 1.458602428686721e-01, 1.873603183293546e-01, 1.839729880477717e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3364, 9.258755091203948e-02, 3.228591307814002e-04, 1.133640293214721e+00, 5.286054209114543e+01, 4.408139839823160e-02, 2.443540451188803e+05, 9.724865059216718e+04, 2.988399502275194e+02, 1.345514297460935e-01, 1.873586622114184e-01, 1.840422030370051e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3365, 9.258755091203945e-02, 2.906472100822383e-04, 1.133138344174298e+00, 4.838542632464247e+01, 3.662662245900591e-02, 2.441546548989935e+05, 9.724864660347372e+04, 2.989723158225497e+02, 1.231877229508904e-01, 1.873571896906890e-01, 1.841049463145727e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3366, 9.258755091203948e-02, 2.608497908198563e-04, 1.132693297601482e+00, 4.397676891025295e+01, 3.004187803310607e-02, 2.439753071502149e+05, 9.724864346572642e+04, 2.990897753979679e+02, 1.119854139190901e-01, 1.873560313168993e-01, 1.841606126058413e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3367, 9.258755091203950e-02, 2.332193360865386e-04, 1.132305375324366e+00, 3.969265128114888e+01, 2.432873411919543e-02, 2.438173106408801e+05, 9.724864117266308e+04, 2.991922350357206e+02, 1.010933566894910e-01, 1.873551847782158e-01, 1.842091614657236e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3368, 9.258755091203948e-02, 2.075263106576594e-04, 1.131971872155649e+00, 3.556860506489766e+01, 1.944006996065008e-02, 2.436804140576730e+05, 9.724863956640668e+04, 2.992803785358489e+02, 9.060314963729511e-02, 1.873545917905956e-01, 1.842509203835931e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
