"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
3195, 7.699941798951007e-02, 1.206154777267202e-02, 1.138295840556300e+00, 7.874611264526429e+01, 1.231145298505408e-01, 2.458459225515263e+05, 9.724885165737428e+04, 2.976183318641630e+02, 2.000303161537581e-01, 1.874328901983157e-01, 1.834624988857281e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3196, 7.699941798951007e-02, 1.101104493875500e-02, 1.138295306900152e+00, 7.874700071451407e+01, 1.227816512923679e-01, 2.458458256638647e+05, 9.724878783147351e+04, 2.976182760622008e+02, 2.000326832271820e-01, 1.874093273542305e-01, 1.834624723792126e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3197, 7.699941798951007e-02, 1.005201445655120e-02, 1.138294824086834e+00, 7.874780435305705e+01, 1.224618158505659e-01, 2.458457380219303e+05, 9.724873008801379e+04, 2.976182255814257e+02, 2.000348251654289e-01, 1.873880099874252e-01, 1.834624484003146e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3198, 7.699941798951007e-02, 9.176489346172727e-03, 1.138294387152792e+00, 7.874853176530267e+01, 1.221566518561310e-01, 2.458456587224602e+05, 9.724867783391467e+04, 2.976181799045685e+02, 2.000367638606849e-01, 1.873687191481952e-01, 1.834624267033262e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3199, 7.699941798951007e-02, 8.377196334167713e-03, 1.138293991604772e+00, 7.874919038292931e+01, 1.218671667622587e-01, 2.458455869488858e+05, 9.724863053261800e+04, 2.976181385643713e+02, 2.000385191404536e-01, 1.873512567533835e-01, 1.834624070662958e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3200, 7.699941798951007e-02, 7.647495432058889e-03, 1.138293633381805e+00, 7.874978692683430e+01, 1.215938833358121e-01, 2.458455219646718e+05, 9.724858769966972e+04, 2.976181011400075e+02, 2.000401089333471e-01, 1.873354439552886e-01, 1.834623892893263e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3201, 7.699941798951007e-02, 6.981324775787534e-03, 1.138293308816582e+00, 7.875032747034621e+01, 1.213369502991983e-01, 2.458454631067446e+05, 9.724854889830257e+04, 2.976180672536628e+02, 2.000415494380309e-01, 1.873211195109271e-01, 1.834623731929525e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3202, 7.699941798951007e-02, 6.373150267826096e-03, 1.138293014596799e+00, 7.875081750221491e+01, 1.210962317986690e-01, 2.458454097792318e+05, 9.724851373514983e+04, 2.976180365675239e+02, 2.000428552913829e-01, 1.873081381996461e-01, 1.834623586167096e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3203, 7.699941798951007e-02, 5.817919603619931e-03, 1.138292747726447e+00, 7.875126198641283e+01, 1.208713793841838e-01, 2.458453614475230e+05, 9.724848185617624e+04, 2.976180087814469e+02, 2.000440397282633e-01, 1.872963693209423e-01, 1.834623454180266e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3204, 7.699941798951007e-02, 5.311020300440956e-03, 1.138292505486290e+00, 7.875166542248152e+01, 1.206618896475875e-01, 2.458453176330086e+05, 9.724845294286450e+04, 2.976179836316210e+02, 2.000451147424207e-01, 1.872856952866059e-01, 1.834623334715903e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3205, 7.699941798951007e-02, 4.848241379984987e-03, 1.138292285392424e+00, 7.875203192689256e+01, 1.204671501640443e-01, 2.458452779099847e+05, 9.724842670868537e+04, 2.976179608906008e+02, 2.000460913006077e-01, 1.872760103175683e-01, 1.834623226693621e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3206, 7.699941798951004e-02, 4.425738386397648e-03, 1.138292085152414e+00, 7.875236531593004e+01, 1.202864757105293e-01, 2.458452419034833e+05, 9.724840289589312e+04, 2.976179403689666e+02, 2.000469795604017e-01, 1.872672192608930e-01, 1.834623129213656e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3207, 7.699941798951004e-02, 4.040001449122230e-03, 1.138291902618364e+00, 7.875266914243707e+01, 1.201191366951503e-01, 2.458452092845209e+05, 9.724838127256300e+04, 2.976179219185298e+02, 2.000477889708228e-01, 1.872592364960587e-01, 1.834623041572099e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3208, 7.699941798951007e-02, 3.687826125256935e-03, 1.138291735739067e+00, 7.875294677268153e+01, 1.199643813441658e-01, 2.458451797689167e+05, 9.724836162994495e+04, 2.976179054367447e+02, 2.000485284745925e-01, 1.872519849580322e-01, 1.834622963281847e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3209, 7.699941798951007e-02, 3.366286779199658e-03, 1.138291582514118e+00, 7.875320146154043e+01, 1.198214527163826e-01, 2.458451531166068e+05, 9.724834378006453e+04, 2.976178908713639e+02, 2.000492067056755e-01, 1.872453952515945e-01, 1.834622894094720e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3210, 7.699941798951007e-02, 3.072712278436098e-03, 1.138291440955228e+00, 7.875343641799007e+01, 1.196896016243050e-01, 2.458451291308792e+05, 9.724832755356752e+04, 2.976178782239566e+02, 2.000498321612981e-01, 1.872394048556179e-01, 1.834622834018172e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3211, 7.699941798951007e-02, 2.804663803568359e-03, 1.138291309060374e+00, 7.875365485421604e+01, 1.195680962942331e-01, 2.458451076569837e+05, 9.724831279777961e+04, 2.976178675507309e+02, 2.000504133309960e-01, 1.872339574067658e-01, 1.834622783319198e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3212, 7.699941798951007e-02, 2.559914588244497e-03, 1.138291184805221e+00, 7.875385999165529e+01, 1.194562293998702e-01, 2.458450885781765e+05, 9.724829937494906e+04, 2.976178589593956e+02, 2.000509587145456e-01, 1.872290020507156e-01, 1.834622742509428e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3213, 7.699941798951004e-02, 2.336431420682147e-03, 1.138291066156938e+00, 7.875405499723156e+01, 1.193533220675691e-01, 2.458450718077622e+05, 9.724828716084131e+04, 2.976178526012504e+02, 2.000514766602319e-01, 1.872244929233400e-01, 1.834622712307551e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3214, 7.699941798951007e-02, 2.132357753113229e-03, 1.138290951114150e+00, 7.875424285688574e+01, 1.192587254352614e-01, 2.458450572773233e+05, 9.724827604356920e+04, 2.976178486571573e+02, 2.000519750412844e-01, 1.872203887188371e-01, 1.834622693572683e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3215, 7.699941798951007e-02, 1.945998278834421e-03, 1.138290837743666e+00, 7.875442675627954e+01, 1.191718279532830e-01, 2.458450449573245e+05, 9.724826592133382e+04, 2.976178473210248e+02, 2.000524622220613e-01, 1.872166518557255e-01, 1.834622687225909e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3216, 7.699941798951007e-02, 1.775804848739881e-03, 1.138290724043630e+00, 7.875461120352479e+01, 1.190920709559207e-01, 2.458450349261584e+05, 9.724825669884001e+04, 2.976178488246197e+02, 2.000529499257763e-01, 1.872132471535408e-01, 1.834622694368148e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3217, 7.699941798951007e-02, 1.620363610340271e-03, 1.138290607770440e+00, 7.875479835051026e+01, 1.190189114638051e-01, 2.458450271271393e+05, 9.724824829173570e+04, 2.976178534964046e+02, 2.000534439004297e-01, 1.872101434717179e-01, 1.834622716559631e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3218, 7.699941798951007e-02, 1.478383262427692e-03, 1.138290489991318e+00, 7.875497052246909e+01, 1.189516558767536e-01, 2.458450202089253e+05, 9.724824064968094e+04, 2.976178609032846e+02, 2.000538992038497e-01, 1.872073222260711e-01, 1.834622751743110e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3219, 7.699941798951010e-02, 1.348684327814204e-03, 1.138290390807782e+00, 7.875509761384370e+01, 1.188895242384142e-01, 2.458450119782957e+05, 9.724823374783547e+04, 2.976178657134882e+02, 2.000542376179535e-01, 1.872047742462278e-01, 1.834622774592097e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3220, 7.699941798951007e-02, 1.230189355029055e-03, 1.138290346105909e+00, 7.875532045930321e+01, 1.188329781821359e-01, 2.458450116237636e+05, 9.724822739835983e+04, 2.976178579693635e+02, 2.000548139325526e-01, 1.872024301867960e-01, 1.834622737806668e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3221, 7.699941798951007e-02, 1.121913967576903e-03, 1.138290164662254e+00, 7.875631700772504e+01, 1.187856037512702e-01, 2.458450646396669e+05, 9.724822085338192e+04, 2.976178853794911e+02, 2.000573678611893e-01, 1.872000139530711e-01, 1.834622868007732e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3222, 7.699941798951010e-02, 1.022958686400316e-03, 1.138288411354603e+00, 7.875872873386936e+01, 1.187484832429218e-01, 2.458452152863232e+05, 9.724821268858515e+04, 2.976183188133109e+02, 2.000636564668304e-01, 1.871969997248178e-01, 1.834624926864371e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3223, 7.699941798951007e-02, 9.325014576130267e-04, 1.138280127220167e+00, 7.875844413703858e+01, 1.186913867536377e-01, 2.458451880438749e+05, 9.724820173874634e+04, 2.976204512981590e+02, 2.000636725817009e-01, 1.871929573322874e-01, 1.834635056372489e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3224, 7.699941798951010e-02, 8.497908234294585e-04, 1.138253819239172e+00, 7.873409741679002e+01, 1.184950649910902e-01, 2.458435343071511e+05, 9.724818880090749e+04, 2.976272904781162e+02, 2.000041505467894e-01, 1.871881810224195e-01, 1.834667542897287e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3225, 7.699941798951007e-02, 7.741396795590953e-04, 1.138189803835290e+00, 7.862816353359250e+01, 1.178941206018117e-01, 2.458363352365916e+05, 9.724817714804360e+04, 2.976439943152379e+02, 1.997406792585331e-01, 1.871838790915156e-01, 1.834746885625699e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3226, 7.699941798951007e-02, 7.049195672064192e-04, 1.138062319052761e+00, 7.833249231792348e+01, 1.164775184438894e-01, 2.458162335910933e+05, 9.724817060349140e+04, 2.976773161118927e+02, 1.990007278349689e-01, 1.871814630149486e-01, 1.834905156708293e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3227, 7.699941798951004e-02, 6.415554522581409e-04, 1.137845896013002e+00, 7.769386815900909e+01, 1.137777561427790e-01, 2.457729616565334e+05, 9.724817101989799e+04, 2.977339368550416e+02, 1.973970905778654e-01, 1.871816167413112e-01, 1.835174072849029e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3228, 7.699941798951007e-02, 5.835209482867388e-04, 1.137523616542847e+00, 7.654629891596929e+01, 1.094154676306623e-01, 2.456959279342908e+05, 9.724817755588439e+04, 2.978183098763058e+02, 1.945089888478023e-01, 1.871840296556117e-01, 1.835574750363679e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3229, 7.699941798951007e-02, 5.303339436862516e-04, 1.137093412289331e+00, 7.475840882649894e+01, 1.032310162462424e-01, 2.455779756767184e+05, 9.724818741683022e+04, 2.979310157050905e+02, 1.900017565477842e-01, 1.871876700574883e-01, 1.836109891040853e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3230, 7.699941798951007e-02, 4.815525966134712e-04, 1.136569524000822e+00, 7.227252149433536e+01, 9.534984413479039e-02, 2.454183396240675e+05, 9.724819692421300e+04, 2.980683726257989e+02, 1.837260697781532e-01, 1.871911799331890e-01, 1.836761945113348e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3231, 7.699941798951007e-02, 4.367716644632361e-04, 1.135978818761067e+00, 6.911745606089485e+01, 8.616006515313353e-02, 2.452232006897971e+05, 9.724820294648469e+04, 2.982233856646797e+02, 1.757511419320867e-01, 1.871934031975230e-01, 1.837497640157575e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3232, 7.699941798951007e-02, 3.956191373855801e-04, 1.135354077301343e+00, 6.539370707513713e+01, 7.621309666056136e-02, 2.450037745367592e+05, 9.724820424792760e+04, 2.983874904587146e+02, 1.663281578086533e-01, 1.871938836560216e-01, 1.838276282430433e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3233, 7.699941798951007e-02, 3.577531478782186e-04, 1.134727202972761e+00, 6.124311059760355e+01, 6.609043571798544e-02, 2.447732021868929e+05, 9.724820163848081e+04, 2.985523251140718e+02, 1.558141709464555e-01, 1.871929203168892e-01, 1.839058178289307e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3234, 7.699941798951007e-02, 3.228591307813983e-04, 1.134124476912916e+00, 5.681761842495765e+01, 5.629107612378929e-02, 2.445437245357497e+05, 9.724819693721524e+04, 2.987109751501392e+02, 1.445932703049524e-01, 1.871911847332734e-01, 1.839810539185720e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3235, 7.699941798951004e-02, 2.906472100822368e-04, 1.133564486062423e+00, 5.225633406599318e+01, 4.717232015471430e-02, 2.443249662533123e+05, 9.724819182465324e+04, 2.988585252938468e+02, 1.330182455512569e-01, 1.871892973098342e-01, 1.840510087119393e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3236, 7.699941798951007e-02, 2.608497908198548e-04, 1.133058210058672e+00, 4.767313821876575e+01, 3.894314735234453e-02, 2.441233865741352e+05, 9.724818731026692e+04, 2.989920481544894e+02, 1.213788448773863e-01, 1.871876307171215e-01, 1.841142985790632e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3237, 7.699941798951010e-02, 2.332193360865372e-04, 1.132610336374627e+00, 4.315297743300542e+01, 3.168972219921000e-02, 2.439425340485254e+05, 9.724818376402798e+04, 2.991102691454783e+02, 1.098919438395313e-01, 1.871863215389648e-01, 1.841703238871518e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3238, 7.699941798951007e-02, 2.075263106576580e-04, 1.132220986957100e+00, 3.875357024822796e+01, 2.541165330732713e-02, 2.437836802677534e+05, 9.724818116654517e+04, 2.992131195269635e+02, 9.870552216721327e-02, 1.871853626166168e-01, 1.842190562557138e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3239, 7.699941798951007e-02, 1.835572741675051e-04, 1.131887348340003e+00, 3.450968500687158e+01, 2.005564277789043e-02, 2.436465248791017e+05, 9.724817933533437e+04, 2.993013108759758e+02, 8.790927699922510e-02, 1.871846865817461e-01, 1.842608364227560e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3240, 7.699941798951007e-02, 1.611131079903459e-04, 1.131604980303501e+00, 3.043809265665950e+01, 1.554120710138765e-02, 2.435298096307573e+05, 9.724817806782322e+04, 2.993759912718935e+02, 7.754705541634613e-02, 1.871842186499621e-01, 1.842962111683551e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3241, 7.699941798951007e-02, 1.400073610968880e-04, 1.131368759574418e+00, 2.654216917520204e+01, 1.177822445450306e-02, 2.434317856433649e+05, 9.724817716414981e+04, 2.994384957968579e+02, 6.762847773212591e-02, 1.871838850375031e-01, 1.843258151258860e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3242, 7.699941798951007e-02, 1.200647011445796e-04, 1.131173507128951e+00, 2.281572133907237e+01, 8.677289374333631e-03, 2.433505375420831e+05, 9.724817657847927e+04, 2.994901802271873e+02, 5.813864041295923e-02, 1.871836688233418e-01, 1.843502921021448e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3243, 7.699941798951007e-02, 1.011194579345094e-04, 1.131014364164596e+00, 1.924595167041188e+01, 6.157448210324871e-03, 2.432841892788576e+05, 9.724817580184247e+04, 2.995323185510510e+02, 4.904566226607378e-02, 1.871833821094618e-01, 1.843702466640302e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3244, 7.699941798951007e-02, 8.301424713486760e-05, 1.130887031739406e+00, 1.581564294220602e+01, 4.141820906758648e-03, 2.432310329298876e+05, 9.724817629031965e+04, 2.995660459501109e+02, 4.030626017734500e-02, 1.871835624423897e-01, 1.843862172567837e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3245, 7.699941798951007e-02, 6.559866283782956e-05, 1.130787753732187e+00, 1.250469654637441e+01, 2.588430561295442e-03, 2.431895673755957e+05, 9.724817057672329e+04, 2.995923288807453e+02, 3.186969302074226e-02, 1.871814531328691e-01, 1.843986621395699e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3246, 7.699941798951007e-02, 4.872802808848568e-05, 1.130713833233109e+00, 9.291177298267499e+00, 1.358102310928057e-03, 2.431586377738816e+05, 9.724818582126853e+04, 2.996119617179571e+02, 2.368043236059216e-02, 1.871870810180744e-01, 1.844079578780287e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3247, 7.699941798951007e-02, 3.226219300605802e-05, 1.130661478808292e+00, 6.151949743596803e+00, 7.452296309092791e-04, 2.431369585019629e+05, 9.724808882651823e+04, 2.996255361783009e+02, 1.567985090138578e-02, 1.871512731070074e-01, 1.844143849282623e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3248, 7.699941798951007e-02, 1.606437051299884e-05, 1.130634513823696e+00, 3.063121228888709e+00, -9.050361862684785e-04, 2.431250764302257e+05, 9.724837084697712e+04, 2.996335510133297e+02, 7.807246644776302e-03, 1.872553876439232e-01, 1.844181796164594e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3249, 7.699941798951006e-02, 0.000000000000000e+00, 1.130614306201166e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.431186414590372e+05, 9.724745658361484e+04, 2.996360894021502e+02, 0.000000000000000e+00, 1.869178656536510e-01, 1.844193814267940e-05, 1.148194737786025e-03, 0.000000000000000e+00, -4.066363493233966e+00, 1.633453542732419e+00
3250, 8.444043778487395e-02, 3.000000000000000e-02, 1.138305378406398e+00, 7.873027078133447e+01, 1.193347883003607e-01, 2.458476570087718e+05, 9.724999305198529e+04, 2.976193311936439e+02, 1.999880486083761e-01, 1.878542630725742e-01, 1.834629735772711e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3251, 8.444043778487398e-02, 2.738738867686239e-02, 1.138304190600373e+00, 7.873226368934738e+01, 1.192691943768689e-01, 2.458474410406339e+05, 9.724985039493577e+04, 2.976192051742323e+02, 1.999933616951264e-01, 1.878015978414514e-01, 1.834629137168272e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3252, 8.444043778487395e-02, 2.500229334911769e-02, 1.138303072197034e+00, 7.873411469739021e+01, 1.191342576449589e-01, 2.458472372212355e+05, 9.724971659115578e+04, 2.976190881028186e+02, 1.999982988785030e-01, 1.877522010046205e-01, 1.834628581067581e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3253, 8.444043778487395e-02, 2.282490024977987e-02, 1.138302048680087e+00, 7.873581238295826e+01, 1.189412366378070e-01, 2.458470510599398e+05, 9.724959418462921e+04, 2.976189811020261e+02, 2.000028263303140e-01, 1.877070117340287e-01, 1.834628072803236e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3254, 8.444043778487398e-02, 2.083712106220790e-02, 1.138301118628346e+00, 7.873735810552591e+01, 1.187052458110928e-01, 2.458468820781529e+05, 9.724948294459992e+04, 2.976188838372919e+02, 2.000069479222894e-01, 1.876659448405785e-01, 1.834627610786052e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3255, 8.444043778487395e-02, 1.902244265454329e-02, 1.138300275575070e+00, 7.873875973086243e+01, 1.184399303643860e-01, 2.458467289329860e+05, 9.724938210977717e+04, 2.976187956696224e+02, 2.000106850365680e-01, 1.876287192757504e-01, 1.834627191980770e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3256, 8.444043778487392e-02, 1.736578989972266e-02, 1.138299512242388e+00, 7.874002921402689e+01, 1.181563851490125e-01, 2.458465902952267e+05, 9.724929081048466e+04, 2.976187158403928e+02, 2.000140696158510e-01, 1.875950139779212e-01, 1.834626812783863e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3257, 8.444043778487392e-02, 1.585340044146656e-02, 1.138298821516071e+00, 7.874117824918893e+01, 1.178633659644326e-01, 2.458464648637022e+05, 9.724920819569353e+04, 2.976186436052533e+02, 2.000171328977224e-01, 1.875645147696209e-01, 1.834626469659609e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3258, 8.444043778487395e-02, 1.447271036588474e-02, 1.138298196691086e+00, 7.874221791791037e+01, 1.175676549037427e-01, 2.458463514165045e+05, 9.724913346347029e+04, 2.976185782631086e+02, 2.000199044697292e-01, 1.875369255980931e-01, 1.834626159277745e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3259, 8.444043778487395e-02, 1.321224982893392e-02, 1.138297631549773e+00, 7.874315849699919e+01, 1.172744192569716e-01, 2.458462488207204e+05, 9.724906587025072e+04, 2.976185191640625e+02, 2.000224117662713e-01, 1.875119719589771e-01, 1.834625878551209e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3260, 8.444043778487398e-02, 1.206154777267202e-02, 1.138297120378007e+00, 7.874400943698237e+01, 1.169875205907995e-01, 2.458461560357413e+05, 9.724900473276737e+04, 2.976184657110898e+02, 2.000246800117068e-01, 1.874894016079022e-01, 1.834625624644078e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3261, 8.444043778487395e-02, 1.101104493875500e-02, 1.138296657956048e+00, 7.874477937355577e+01, 1.167097728438539e-01, 2.458460721114227e+05, 9.724894942698117e+04, 2.976184173591617e+02, 2.000267322523349e-01, 1.874689841660564e-01, 1.834625394967416e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3262, 8.444043778487398e-02, 1.005201445655121e-02, 1.138296239536686e+00, 7.874547616390106e+01, 1.164431553039143e-01, 2.458459961842181e+05, 9.724889938550403e+04, 2.976183736130716e+02, 2.000285894540367e-01, 1.874505101686762e-01, 1.834625187168945e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3263, 8.444043778487395e-02, 9.176489346172734e-03, 1.138295860816300e+00, 7.874610693412423e+01, 1.161889871875882e-01, 2.458459274720296e+05, 9.724885409419455e+04, 2.976183340245855e+02, 2.000302706294897e-01, 1.874337898082772e-01, 1.834624999119512e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3264, 8.444043778487395e-02, 8.377196334167719e-03, 1.138295517902222e+00, 7.874667813281565e+01, 1.159480700365500e-01, 2.458458652684500e+05, 9.724881308833825e+04, 2.976182981892838e+02, 2.000317929815558e-01, 1.874186515244939e-01, 1.834624828898087e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3265, 8.444043778487398e-02, 7.647495432058896e-03, 1.138295207278449e+00, 7.874719558730099e+01, 1.157208033307654e-01, 2.458458089368182e+05, 9.724877594867772e+04, 2.976182657433795e+02, 2.000331720537009e-01, 1.874049405385150e-01, 1.834624674776643e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3266, 8.444043778487398e-02, 6.981324775787542e-03, 1.138294925770915e+00, 7.874766456083943e+01, 1.155072779371601e-01, 2.458457579043996e+05, 9.724874229746658e+04, 2.976182363607201e+02, 2.000344218827462e-01, 1.873925173963142e-01, 1.834624535205927e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3267, 8.444043778487398e-02, 6.373150267826101e-03, 1.138294670512792e+00, 7.874808980935772e+01, 1.153073512926990e-01, 2.458457116568823e+05, 9.724871179466341e+04, 2.976182097502137e+02, 2.000355551502248e-01, 1.873812565635384e-01, 1.834624408803223e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3268, 8.444043778487398e-02, 5.817919603619938e-03, 1.138294438909608e+00, 7.874847563500273e+01, 1.151207075889137e-01, 2.458456697331808e+05, 9.724868413433657e+04, 2.976181856539462e+02, 2.000365833253966e-01, 1.873710450982727e-01, 1.834624294343412e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3269, 8.444043778487398e-02, 5.311020300440963e-03, 1.138294228603326e+00, 7.874882594159860e+01, 1.149469057410542e-01, 2.458456317209743e+05, 9.724865904130947e+04, 2.976181638463064e+02, 2.000375168128998e-01, 1.873617814125581e-01, 1.834624190754822e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
